index,flight_date,departure_airport,departure_icao,departure_iata,departure_time,arrival_airport,arrival_icao,arrival_iata,airline_name,airline_icao,flight_number,flight_iata,flight_icao,lat1,long1,lat2,long2
6003,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T16:33:00+00:00,Los Angeles International,KLAX,LAX,British Airways,BAW,4721,BA4721,BAW4721,25.7958723,-80.2870509,33.9415889,-118.40853
6004,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T16:52:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,6438,AS6438,ASA6438,25.7958723,-80.2870509,32.8998091,-97.0403352
6005,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T17:06:00+00:00,Hanscom Field,KBED,BED,NetJets Aviation,EJA,570,1I570,EJA570,25.7958723,-80.2870509,42.4629631,-71.287178
6006,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T21:51:00+00:00,Philadelphia International,KPHL,PHL,Delta Air Lines,DAL,1301,DL1301,DAL1301,42.2162491,-83.3553642,39.8729299,-75.2436673
6007,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T23:12:00+00:00,Orlando International,KMCO,MCO,Delta Air Lines,DAL,2538,DL2538,DAL2538,42.2162491,-83.3553642,28.4179167,-81.3041451
6008,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T21:52:00+00:00,Nashville International,KBNA,BNA,Delta Air Lines,DAL,1605,DL1605,DAL1605,42.2162491,-83.3553642,36.126317,-86.6773713
6009,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T21:59:00+00:00,Kansas City International Airport,KMCI,MCI,Delta Air Lines,DAL,2475,DL2475,DAL2475,42.2162491,-83.3553642,39.3035862,-94.7092596
6010,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T22:08:00+00:00,Syracuse Hancock International Airport,KSYR,SYR,Delta Air Lines,DAL,5089,DL5089,DAL5089,42.2162491,-83.3553642,43.1139223,-76.1136982
6011,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T23:19:00+00:00,Denver International,KDEN,DEN,Delta Air Lines,DAL,2348,DL2348,DAL2348,42.2162491,-83.3553642,39.8560963,-104.6737376
6012,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T21:43:00+00:00,General Mitchell International,KMKE,MKE,Delta Air Lines,DAL,2266,DL2266,DAL2266,42.2162491,-83.3553642,42.9475534,-87.896646
6013,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,MBS International,KMBS,MBS,Delta Air Lines,DAL,4971,DL4971,DAL4971,42.2162491,-83.3553642,43.5386272,-84.0821024
6014,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,Dane County Regional,KMSN,MSN,Delta Air Lines,DAL,5295,DL5295,DAL5295,42.2162491,-83.3553642,43.1390659,-89.3364128
6015,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,Capital City,KLAN,LAN,Delta Air Lines,DAL,5443,DL5443,DAL5443,42.2162491,-83.3553642,42.7751086,-84.5902134
6016,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,Raleigh-durham International Airport,KRDU,RDU,Delta Air Lines,DAL,2657,DL2657,DAL2657,42.2162491,-83.3553642,35.880079,-78.7879963
6017,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T22:18:00+00:00,Lambert-St. Louis International,KSTL,STL,Delta Air Lines,DAL,4783,DL4783,DAL4783,42.2162491,-83.3553642,38.7499379,-90.3748139
6018,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,T. F. Green Airport,KPVD,PVD,Delta Air Lines,DAL,3555,DL3555,DAL3555,42.2162491,-83.3553642,41.723536,-71.426957
6019,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T21:41:00+00:00,Kalamazoo/Battle Creek International,KAZO,AZO,Delta Air Lines,DAL,4777,DL4777,DAL4777,42.2162491,-83.3553642,42.2314382,-85.5512496
6020,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,Richmond International Airport,KRIC,RIC,Delta Air Lines,DAL,4979,DL4979,DAL4979,42.2162491,-83.3553642,37.5065795,-77.3208112
6021,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,Lehigh Valley International,KABE,ABE,Delta Air Lines,DAL,5099,DL5099,DAL5099,42.2162491,-83.3553642,40.6510611,-75.4438853
6022,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-02T00:44:00+00:00,Mc Carran International,KLAS,LAS,Spirit Airlines,NKS,111,NK111,NKS111,42.2162491,-83.3553642,36.0839998,-115.1537389
6023,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T22:56:00+00:00,Buffalo Niagara International,KBUF,BUF,Delta Air Lines,DAL,5195,DL5195,DAL5195,42.2162491,-83.3553642,42.9397059,-78.7295067
6024,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T22:13:00+00:00,La Guardia,KLGA,LGA,Delta Air Lines,DAL,888,DL888,DAL888,42.2162491,-83.3553642,40.7769271,-73.8739659
6025,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T23:02:00+00:00,Newark Liberty International,KEWR,EWR,JetBlue Airways,JBU,4091,B64091,JBU4091,35.2144026,-80.9473146,40.6895314,-74.1744624
6026,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:05:00+00:00,Indianapolis International,KIND,IND,Southwest Airlines,SWA,3731,WN3731,SWA3731,28.4179167,-81.3041451,39.7168593,-86.2955952
6027,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:36:00+00:00,Luis Munoz Marin International,TJSJ,SJU,Azul,AZU,7389,AD7389,AZU7389,28.4179167,-81.3041451,18.4339085,-65.9956193
6028,01/01/2022,Orlando International,KMCO,MCO,2022-01-02T00:10:00+00:00,Trenton Mercer Airport,KTTN,TTN,Volaris,VOI,2079,Y42079,VOI2079,28.4179167,-81.3041451,40.277001,-74.8180748
6029,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:14:00+00:00,Bradley International,KBDL,BDL,JetBlue Airways,JBU,127,B6127,JBU127,28.4179167,-81.3041451,41.9388735,-72.6860314
6030,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:43:00+00:00,General Mitchell International,KMKE,MKE,Southwest Airlines,SWA,1204,WN1204,SWA1204,28.4179167,-81.3041451,42.9475534,-87.896646
6031,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T21:36:00+00:00,Philadelphia International,KPHL,PHL,American Airlines,AAL,1919,AA1919,AAL1919,28.4179167,-81.3041451,39.8729299,-75.2436673
6032,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:12:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Spirit Airlines,NKS,625,NK625,NKS625,28.4179167,-81.3041451,39.1774042,-76.6683922
6033,01/01/2022,Orlando International,KMCO,MCO,,Louisville International (Standiford Field),KSDF,SDF,Southwest Airlines,SWA,1862,WN1862,SWA1862,28.4179167,-81.3041451,38.175662,-85.7369231
6034,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:38:00+00:00,Denver International,KDEN,DEN,Volaris,VOI,2348,Y42348,VOI2348,28.4179167,-81.3041451,39.8560963,-104.6737376
6035,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:52:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,3189,WN3189,SWA3189,28.4179167,-81.3041451,39.1774042,-76.6683922
6036,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T23:48:00+00:00,Newark Liberty International,KEWR,EWR,Volaris,VOI,2255,Y42255,VOI2255,28.4179167,-81.3041451,40.6895314,-74.1744624
6037,01/01/2022,Orlando International,KMCO,MCO,,Indianapolis International,KIND,IND,Spirit Airlines,NKS,764,NK764,NKS764,28.4179167,-81.3041451,39.7168593,-86.2955952
6038,01/01/2022,Orlando International,KMCO,MCO,,Hartsfield-jackson Atlanta International,KATL,ATL,Spirit Airlines,NKS,1210,NK1210,NKS1210,28.4179167,-81.3041451,33.6407282,-84.4277001
6039,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T23:37:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,2641,WN2641,SWA2641,28.4179167,-81.3041451,29.6459141,-95.2768951
6040,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T23:23:00+00:00,Buffalo Niagara International,KBUF,BUF,Southwest Airlines,SWA,3722,WN3722,SWA3722,28.4179167,-81.3041451,42.9397059,-78.7295067
6041,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T22:34:00+00:00,Bradley International,KBDL,BDL,Southwest Airlines,SWA,2514,WN2514,SWA2514,28.4179167,-81.3041451,41.9388735,-72.6860314
6042,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T23:14:00+00:00,San Antonio International,KSAT,SAT,Southwest Airlines,SWA,3428,WN3428,SWA3428,28.4179167,-81.3041451,29.5311973,-98.4683484
6043,01/01/2022,Orlando International,KMCO,MCO,2022-01-01T23:08:00+00:00,Pittsburgh International,KPIT,PIT,Southwest Airlines,SWA,3347,WN3347,SWA3347,28.4179167,-81.3041451,40.4919208,-80.2352233
6044,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T18:28:00+00:00,Orlando International,KMCO,MCO,American Airlines,AAL,2791,AA2791,AAL2791,32.8998091,-97.0403352,28.4179167,-81.3041451
6045,01/01/2022,Mercedita,TJPS,PSE,2022-01-01T20:05:00+00:00,Orlando International,KMCO,MCO,JetBlue Airways,JBU,1068,B61068,JBU1068,18.0105611,-66.5632107,28.4179167,-81.3041451
6046,01/01/2022,Stewart,KSWF,SWF,2022-01-01T18:45:00+00:00,Orlando International,KMCO,MCO,Frontier Airlines,FFT,1299,F91299,FFT1299,41.4984032,-74.1008627,28.4179167,-81.3041451
6047,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T20:44:00+00:00,Orlando International,KMCO,MCO,American Airlines,AAL,599,AA599,AAL599,25.7958723,-80.2870509,28.4179167,-81.3041451
6048,01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T18:49:00+00:00,Orlando International,KMCO,MCO,Southwest Airlines,SWA,1877,WN1877,SWA1877,30.1974711,-97.6663529,28.4179167,-81.3041451
6049,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T20:38:00+00:00,Orlando International,KMCO,MCO,American Airlines,AAL,1879,AA1879,AAL1879,35.2144026,-80.9473146,28.4179167,-81.3041451
6050,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T21:27:00+00:00,Myrtle Beach AFB,KMYR,MYR,Air France,AFR,5745,AF5745,AFR5745,33.6407282,-84.4277001,33.6822019,-78.9278943
6051,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T16:57:00+00:00,Chicago O'hare International,KORD,ORD,Air Canada,ACA,5185,AC5185,ACA5185,32.8998091,-97.0403352,41.98028,-87.9089979
6052,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:17:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,2239,AA2239,AAL2239,32.8998091,-97.0403352,25.7958723,-80.2870509
6053,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:12:00+00:00,Mc Carran International,KLAS,LAS,American Airlines,AAL,2376,AA2376,AAL2376,32.8998091,-97.0403352,36.0839998,-115.1537389
6054,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:32:00+00:00,Mc Carran International,KLAS,LAS,Frontier Airlines,FFT,2135,F92135,FFT2135,32.8998091,-97.0403352,36.0839998,-115.1537389
6055,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:18:00+00:00,Philadelphia International,KPHL,PHL,American Airlines,AAL,808,AA808,AAL808,32.8998091,-97.0403352,39.8729299,-75.2436673
6056,01/01/2022,Eppley Airfield,KOMA,OMA,2022-01-01T20:57:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2350,WN2350,SWA2350,41.3014753,-95.8945207,39.8560963,-104.6737376
6057,01/01/2022,Philadelphia International,KPHL,PHL,2022-01-01T20:33:00+00:00,Harrisburg International,KMDT,MDT,Qatar Airways,QTR,9136,QR9136,QTR9136,39.8729299,-75.2436673,40.1942375,-76.7576672
6058,01/01/2022,Midway,KMDW,MDW,,Seattle-Tacoma International,KSEA,SEA,Southwest Airlines,SWA,2777,WN2777,SWA2777,41.7867759,-87.7521884,47.4502499,-122.3088165
6059,01/01/2022,Philadelphia International,KPHL,PHL,2022-01-01T21:35:00+00:00,Richmond International Airport,KRIC,RIC,American Airlines,AAL,6051,AA6051,AAL6051,39.8729299,-75.2436673,37.5065795,-77.3208112
6060,01/01/2022,Ontario International,KONT,ONT,2022-01-01T18:29:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,3547,WN3547,SWA3547,34.0559976,-117.5980922,37.3639472,-121.9289375
6061,01/01/2022,Ontario International,KONT,ONT,2022-01-01T19:10:00+00:00,Denver International,KDEN,DEN,Volaris,VOI,2618,Y42618,VOI2618,34.0559976,-117.5980922,39.8560963,-104.6737376
6062,01/01/2022,Ontario International,KONT,ONT,2022-01-01T19:44:00+00:00,Seattle-Tacoma International,KSEA,SEA,Alaska Airlines,ASA,619,AS619,ASA619,34.0559976,-117.5980922,47.4502499,-122.3088165
6063,01/01/2022,Ontario International,KONT,ONT,2022-01-01T20:29:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,2708,WN2708,SWA2708,34.0559976,-117.5980922,38.6950854,-121.5900648
6064,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T20:43:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,Southwest Airlines,SWA,2723,WN2723,SWA2723,36.126317,-86.6773713,38.851242,-77.0402315
6065,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T21:13:00+00:00,Pensacola International Airport,KPNS,PNS,Southwest Airlines,SWA,3776,WN3776,SWA3776,36.126317,-86.6773713,30.4737363,-87.186669
6066,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T22:08:00+00:00,Mc Carran International,KLAS,LAS,Spirit Airlines,NKS,416,NK416,NKS416,36.126317,-86.6773713,36.0839998,-115.1537389
6067,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T20:51:00+00:00,Myrtle Beach AFB,KMYR,MYR,Southwest Airlines,SWA,1211,WN1211,SWA1211,36.126317,-86.6773713,33.6822019,-78.9278943
6068,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T21:29:00+00:00,Tampa International,KTPA,TPA,Southwest Airlines,SWA,1107,WN1107,SWA1107,36.126317,-86.6773713,27.9771524,-82.5311382
6069,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T21:44:00+00:00,San Diego International Airport,KSAN,SAN,Southwest Airlines,SWA,2748,WN2748,SWA2748,36.126317,-86.6773713,32.7338006,-117.1933038
6070,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T22:21:00+00:00,Los Angeles International,KLAX,LAX,Southwest Airlines,SWA,3610,WN3610,SWA3610,36.126317,-86.6773713,33.9415889,-118.40853
6071,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T21:15:00+00:00,Sarasota/Bradenton International,KSRQ,SRQ,Southwest Airlines,SWA,2087,WN2087,SWA2087,36.126317,-86.6773713,27.3951191,-82.5538197
6072,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T22:23:00+00:00,Austin-bergstrom International,KAUS,AUS,Southwest Airlines,SWA,2467,WN2467,SWA2467,36.126317,-86.6773713,30.1974711,-97.6663529
6073,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T22:13:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,957,WN957,SWA957,36.126317,-86.6773713,36.0839998,-115.1537389
6074,01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T19:27:00+00:00,Nashville International,KBNA,BNA,Southwest Airlines,SWA,2532,WN2532,SWA2532,30.1974711,-97.6663529,36.126317,-86.6773713
6075,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T19:56:00+00:00,Nashville International,KBNA,BNA,Southwest Airlines,SWA,1266,WN1266,SWA1266,25.7958723,-80.2870509,36.126317,-86.6773713
6076,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T19:36:00+00:00,Nashville International,KBNA,BNA,American Airlines,AAL,1076,AA1076,AAL1076,32.8998091,-97.0403352,36.126317,-86.6773713
6077,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T20:23:00+00:00,Mc Allen Miller International,KMFE,MFE,British Airways,BAW,4981,BA4981,BAW4981,32.8998091,-97.0403352,26.1770587,-98.2391389
6078,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T20:28:00+00:00,Norfolk International Airport,KORF,ORF,American Airlines,AAL,5505,AA5505,AAL5505,35.2144026,-80.9473146,36.8956837,-76.2000161
6079,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T20:40:00+00:00,Birmingham,KBHM,BHM,American Airlines,AAL,5601,AA5601,AAL5601,35.2144026,-80.9473146,33.5624269,-86.754126
6080,01/01/2022,Midland International,KMAF,MAF,2022-01-01T21:45:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,5738,AA5738,AAL5738,31.9417386,-102.2047497,32.8998091,-97.0403352
6081,01/01/2022,Kahului,PHOG,OGG,2022-01-01T17:22:00+00:00,Honolulu International,PHNL,HNL,Jet Linx Aviation,JTL,6471,JL6471,JTL6471,20.894598,-156.4360744,21.3186477,-157.9253031
6082,01/01/2022,Kahului,PHOG,OGG,2022-01-01T16:34:00+00:00,Los Angeles International,KLAX,LAX,British Airways,BAW,5696,BA5696,BAW5696,20.894598,-156.4360744,33.9415889,-118.40853
6083,01/01/2022,Kahului,PHOG,OGG,2022-01-01T18:25:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,43,UA43,UAL43,20.894598,-156.4360744,40.6895314,-74.1744624
6084,01/01/2022,Kahului,PHOG,OGG,2022-01-01T19:23:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,1823,WN1823,SWA1823,20.894598,-156.4360744,38.6950854,-121.5900648
6085,01/01/2022,Kahului,PHOG,OGG,2022-01-01T18:13:00+00:00,Portland International,KPDX,PDX,Alaska Airlines,ASA,898,AS898,ASA898,20.894598,-156.4360744,45.5897694,-122.5950942
6086,01/01/2022,Kahului,PHOG,OGG,2022-01-01T17:04:00+00:00,San Francisco International,KSFO,SFO,Air Canada,ACA,3551,AC3551,ACA3551,20.894598,-156.4360744,37.6213129,-122.3789554
6087,01/01/2022,Kahului,PHOG,OGG,2022-01-01T18:46:00+00:00,San Francisco International,KSFO,SFO,Fiji Airways,FJI,5833,FJ5833,FJI5833,20.894598,-156.4360744,37.6213129,-122.3789554
6088,01/01/2022,Kahului,PHOG,OGG,2022-01-01T18:06:00+00:00,Kona International Airport,PHKO,KOA,Southwest Airlines,SWA,401,WN401,SWA401,20.894598,-156.4360744,19.736916,-156.0429246
6089,01/01/2022,Boeing Field/King County International Airport,KBFI,BFI,2022-01-01T12:41:00+00:00,Kahului,PHOG,OGG,empty,,,,,47.5369043,-122.3038555,20.894598,-156.4360744
6090,01/01/2022,Austin-bergstrom International,KAUS,AUS,,James Cox Dayton International,KDAY,DAY,empty,,,,,30.1974711,-97.6663529,39.9025242,-84.2217719
6091,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T16:27:00+00:00,Daytona Beach International Airport,KDAB,DAB,American Airlines,AAL,9947,AA9947,AAL9947,38.851242,-77.0402315,29.1801685,-81.0597785
6092,01/01/2022,Robert Gray AAF,KGRK,GRK,2022-01-01T21:59:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,4362,AS4362,ASA4362,31.0613802,-97.8213287,32.8998091,-97.0403352
6093,01/01/2022,Montrose Regional Airport,KMTJ,MTJ,,Sun Valley,KSUN,SUN,empty,,,,,38.5002349,-107.8992134,43.5065471,-114.3012455
6094,01/01/2022,Miami International Airport,KMIA,MIA,,Greenville Spartanburg International Airport,KGSP,GSP,Qatar Airways,QTR,7837,QR7837,QTR7837,25.7958723,-80.2870509,34.8959008,-82.2172338
6095,01/01/2022,Raleigh-durham International Airport,KRDU,RDU,2022-01-01T21:56:00+00:00,Mc Carran International,KLAS,LAS,Volaris,VOI,2452,Y42452,VOI2452,35.880079,-78.7879963,36.0839998,-115.1537389
6096,01/01/2022,Kansas City International Airport,KMCI,MCI,2022-01-01T21:22:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2915,WN2915,SWA2915,39.3035862,-94.7092596,39.8560963,-104.6737376
6097,01/01/2022,Kansas City International Airport,KMCI,MCI,2022-01-01T21:20:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,2558,WN2558,SWA2558,39.3035862,-94.7092596,32.8481029,-96.8512063
6098,01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T16:33:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,1658,UA1658,UAL1658,36.0839998,-115.1537389,39.8560963,-104.6737376
6099,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T18:58:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,1528,UA1528,UAL1528,32.8998091,-97.0403352,39.8560963,-104.6737376
6100,01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T18:04:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,586,WN586,SWA586,36.0839998,-115.1537389,39.8560963,-104.6737376
6101,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T18:02:00+00:00,Denver International,KDEN,DEN,American Airlines,AAL,473,AA473,AAL473,35.2144026,-80.9473146,39.8560963,-104.6737376
6102,01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T18:55:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,1702,UA1702,UAL1702,41.98028,-87.9089979,39.8560963,-104.6737376
6103,01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T19:59:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,1372,WN1372,SWA1372,30.1974711,-97.6663529,39.8560963,-104.6737376
6104,01/01/2022,Colorado Springs,KCOS,COS,2022-01-01T20:32:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2722,WN2722,SWA2722,38.801712,-104.7026039,39.8560963,-104.6737376
6105,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T21:06:00+00:00,Preston-glenn Field,KLYH,LYH,American Airlines,AAL,6047,AA6047,AAL6047,35.2144026,-80.9473146,37.3254655,-79.201476
6106,01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T19:09:00+00:00,Dallas/Fort Worth International,KDFW,DFW,British Airways,BAW,4322,BA4322,BAW4322,30.1974711,-97.6663529,32.8998091,-97.0403352
6107,01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T20:27:00+00:00,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,1767,WN1767,SWA1767,30.1974711,-97.6663529,33.435249,-112.010124
6108,01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T19:46:00+00:00,El Paso International Airport,KELP,ELP,Southwest Airlines,SWA,2770,WN2770,SWA2770,30.1974711,-97.6663529,31.8053354,-106.3824345
6109,01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T18:57:00+00:00,Denver International,KDEN,DEN,Volaris,VOI,2526,Y42526,VOI2526,38.6950854,-121.5900648,39.8560963,-104.6737376
6110,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T16:46:00+00:00,Municipal,KLCH,LCH,Qatar Airways,QTR,2866,QR2866,QTR2866,32.8998091,-97.0403352,30.1229972,-93.2211183
6111,01/01/2022,Lincoln,KLNK,LNK,2022-01-01T19:22:00+00:00,Gallatin Field,KBZN,BZN,XOJET,XOJ,780,XOJ780,XOJ780,40.8506586,-96.7581014,45.7784043,-111.1612273
6112,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:16:00+00:00,Spokane International,KGEG,GEG,Alaska Airlines,ASA,2239,AS2239,ASA2239,37.6213129,-122.3789554,47.6212063,-117.5333722
6113,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:18:00+00:00,Sky Harbor International,KPHX,PHX,Frontier Airlines,FFT,2790,F92790,FFT2790,37.6213129,-122.3789554,33.435249,-112.010124
6114,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T19:00:00+00:00,Portland International,KPDX,PDX,United Airlines,UAL,2612,UA2612,UAL2612,37.6213129,-122.3789554,45.5897694,-122.5950942
6115,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:44:00+00:00,Ontario International,KONT,ONT,United Airlines,UAL,4778,UA4778,UAL4778,37.6213129,-122.3789554,34.0559976,-117.5980922
6116,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:50:00+00:00,Salt Lake City International,KSLC,SLC,United Airlines,UAL,5590,UA5590,UAL5590,37.6213129,-122.3789554,40.7899404,-111.9790706
6117,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:27:00+00:00,Palm Springs Metropolitan Area,KPSP,PSP,United Airlines,UAL,5705,UA5705,UAL5705,37.6213129,-122.3789554,33.8303194,-116.5070468
6118,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:54:00+00:00,Sacramento International,KSMF,SMF,United Airlines,UAL,5727,UA5727,UAL5727,37.6213129,-122.3789554,38.6950854,-121.5900648
6119,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:57:00+00:00,Gallatin Field,KBZN,BZN,United Airlines,UAL,5992,UA5992,UAL5992,37.6213129,-122.3789554,45.7784043,-111.1612273
6120,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:56:00+00:00,Redding,KRDD,RDD,United Airlines,UAL,4791,UA4791,UAL4791,37.6213129,-122.3789554,40.5058184,-122.2996775
6121,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T18:59:00+00:00,Reno-Tahoe International,KRNO,RNO,United Airlines,UAL,5470,UA5470,UAL5470,37.6213129,-122.3789554,39.4995907,-119.7680951
6122,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T19:28:00+00:00,Los Angeles International,KLAX,LAX,Southwest Airlines,SWA,2970,WN2970,SWA2970,37.6213129,-122.3789554,33.9415889,-118.40853
6123,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T19:15:00+00:00,Portland International,KPDX,PDX,Alaska Airlines,ASA,446,AS446,ASA446,37.6213129,-122.3789554,45.5897694,-122.5950942
6124,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T19:16:00+00:00,Bob Hope,KBUR,BUR,Southwest Airlines,SWA,690,WN690,SWA690,37.6213129,-122.3789554,34.1949582,-118.3518845
6125,01/01/2022,Williams Gateway,KIWA,AZA,,Provo,KPVU,PVU,Allegiant Air,AAY,1182,G41182,AAY1182,33.3089787,-111.6559352,40.2180508,-111.7222357
6126,01/01/2022,Tucson International Airport,KTUS,TUS,,Lafayette Regional,KLFT,LFT,empty,,,,,32.1145102,-110.9392269,30.204875,-91.9888222
6127,01/01/2022,General Mitchell International,KMKE,MKE,2022-01-01T23:43:00+00:00,Southwest Florida International,KRSW,RSW,Sun Country Airlines,SCX,176,SY176,SCX176,42.9475534,-87.896646,26.5337051,-81.7553083
