,city,state_id,latitude,longitude,population,airport,distance
3621,Union Park,FL,28.5645,-81.2354,12052,,
3622,South Charleston,WV,38.3482,-81.711,12047,,
3623,Fairfax Station,VA,38.7942,-77.3358,12046,,
3624,Leeds,AL,33.5429,-86.5636,12040,,
3625,Holiday City-Berkeley,NJ,39.9639,-74.2787,12040,,
3626,East Bethel,MN,45.3557,-93.2038,12038,,
3627,Festus,MO,38.2192,-90.4095,12036,,
3628,Riverview,MI,42.1728,-83.1935,12032,,
3629,Smithfield,UT,41.8347,-111.8266,12025,,
3630,Weatherford,OK,35.5384,-98.6872,12017,,
3631,Miller Place,NY,40.9374,-72.9864,12016,,
3632,Spring Lake,NC,35.1842,-78.9959,12005,,
3633,Folkston,GA,30.8393,-82.0073,12001,,
3634,Macedonia,OH,41.3147,-81.4989,12000,,
3635,Carnot-Moon,PA,40.5187,-80.2178,11997,PIT,0.03194834793115525
3636,Jerome,ID,42.7183,-114.5159,11996,,
3637,Prairie Ridge,WA,47.1443,-122.1408,11994,,
3638,Hasbrouck Heights,NJ,40.8618,-74.0741,11992,,
3639,Union,MO,38.44,-90.9927,11990,,
3640,Hamilton Square,NJ,40.2248,-74.6526,11989,,
3641,Moncks Corner,SC,33.1631,-80.0135,11986,,
3642,Goulds,FL,25.5614,-80.388,11984,,
3643,Newton,NJ,41.0534,-74.7527,11974,,
3644,Maltby,WA,47.8027,-122.1044,11972,,
3645,Garden City,ID,43.6526,-116.2743,11969,,
3646,Somersworth,NH,43.2534,-70.8856,11968,,
3647,Norton,OH,41.0294,-81.6461,11966,,
3648,Red Bank,NJ,40.3481,-74.0672,11966,,
3649,Ellwood City,PA,40.8619,-80.283,11962,,
3650,Glenwood Springs,CO,39.5455,-107.3346,11962,ASE,0.5718608776960444
3651,Greensburg,IN,39.3515,-85.5024,11960,,
3652,Tucson Estates,AZ,32.1792,-111.1254,11960,,
3653,Macclenny,FL,30.281,-82.1252,11958,,
3654,Echelon,NJ,39.8482,-74.9957,11957,,
3655,East Grand Rapids,MI,42.9464,-85.6088,11956,,
3656,Newberry,SC,34.2812,-81.601,11954,,
3657,Lansing,KS,39.2428,-94.8971,11949,,
3658,Brookhaven,MS,31.5803,-90.4432,11947,,
3659,Winfield,KS,37.274,-96.9499,11943,,
3660,Norwalk,IA,41.4895,-93.6913,11938,DSM,0.05521462203556621
3661,Camp Pendleton South,CA,33.2284,-117.3791,11936,,
3662,Hudson,FL,28.3594,-82.6888,11936,,
3663,Robinson,TX,31.4501,-97.1201,11926,,
3664,Newport East,RI,41.5158,-71.2878,11925,,
3665,Portales,NM,34.1753,-103.3565,11921,,
3666,Port Washington,WI,43.3847,-87.8852,11911,,
3667,South Miami,FL,25.7079,-80.2952,11911,,
3668,Waimea,HI,20.0124,-155.6378,11908,,
3669,Green River,WY,41.5124,-109.4708,11906,,
3670,Tremonton,UT,41.7187,-112.1891,11905,,
3671,Cottage Grove,OR,43.7961,-123.0573,11892,,
3672,Valley Falls,RI,41.9234,-71.3923,11882,,
3673,Berkley,CO,39.8045,-105.0281,11879,,
3674,Robertsville,NJ,40.3395,-74.2939,11874,,
3675,Delavan,WI,42.6281,-88.6324,11871,,
3676,Vineyard,UT,40.3059,-111.7545,11866,,
3677,Richfield,WI,43.2372,-88.2413,11854,,
3678,Port Lavaca,TX,28.6181,-96.6278,11854,,
3679,Otsego,MI,42.4575,-85.6979,11852,,
3680,Malvern,AR,34.3734,-92.8205,11851,,
3681,Cadillac,MI,44.2494,-85.4163,11850,,
3682,Lake Station,IN,41.5729,-87.2599,11845,,
3683,Healdsburg,CA,38.6229,-122.8651,11845,,
3684,Clawson,MI,42.5367,-83.1504,11845,,
3685,Sandy,OR,45.3986,-122.2692,11843,,
3686,East Renton Highlands,WA,47.4718,-122.0854,11842,,
3687,Red Bank,TN,35.1117,-85.2961,11840,,
3688,Brown Deer,WI,43.1743,-87.975,11839,,
3689,Crestwood,MO,38.5569,-90.3782,11834,,
3690,Grants,NM,35.1538,-107.8335,11833,,
3691,Malibu,CA,34.0368,-118.7845,11820,,
3692,Smyrna,DE,39.2936,-75.6083,11813,,
3693,Bucyrus,OH,40.8054,-82.9719,11800,,
3694,Valencia West,AZ,32.1355,-111.1123,11796,,
3695,Viera East,FL,28.261,-80.715,11796,,
3696,Newman,CA,37.3157,-121.0211,11784,,
3697,Tomball,TX,30.0951,-95.6194,11778,,
3698,Naranja,FL,25.5164,-80.4221,11778,,
3699,Florida City,FL,25.4418,-80.4685,11771,,
3700,Wanaque,NJ,41.044,-74.29,11762,,
3701,Scotts Valley,CA,37.0555,-122.0118,11757,,
3702,View Park-Windsor Hills,CA,33.9955,-118.3484,11756,,
3703,Robstown,TX,27.7886,-97.6685,11755,,
3704,Georgetown,SC,33.3595,-79.2958,11754,,
3705,Lake Los Angeles,CA,34.6097,-117.8339,11751,,
3706,Arlington,TN,35.2594,-89.668,11743,,
3707,Somerset,PA,40.005,-79.0778,11738,,
3708,Excelsior Springs,MO,39.339,-94.24,11731,,
3709,Diamond Springs,CA,38.692,-120.8391,11731,,
3710,Kalaoa,HI,19.7369,-156.0122,11729,KOA,0.030724604166027566
3711,North Wantagh,NY,40.6983,-73.5086,11720,,
3712,Cordele,GA,31.9563,-83.7694,11719,,
3713,Mendota,CA,36.7555,-120.3776,11716,,
3714,Grafton,WI,43.3204,-87.948,11715,,
3715,Eufaula,AL,31.9102,-85.1505,11709,,
3716,Glen Rock,NJ,40.9601,-74.1249,11707,,
3717,Cocoa Beach,FL,28.3326,-80.6274,11705,,
3718,Clute,TX,29.0256,-95.3975,11690,,
3719,Tamalpais-Homestead Valley,CA,37.8793,-122.5382,11689,,
3720,Port St. John,FL,28.4771,-80.7874,11684,,
3721,Endwell,NY,42.1185,-76.0219,11677,,
3722,Plano,IL,41.6757,-88.5294,11665,,
3723,Madison Heights,VA,37.4487,-79.1057,11665,,
3724,Bothell East,WA,47.8064,-122.1845,11665,,
3725,Guthrie,OK,35.8428,-97.4357,11661,,
3726,Dranesville,VA,38.9955,-77.3693,11661,,
3727,El Campo,TX,29.1987,-96.2724,11655,,
3728,Accokeek,MD,38.6745,-77.0023,11647,,
3729,Evanston,WY,41.2602,-110.9646,11641,,
3730,Pontiac,IL,40.8881,-88.6414,11622,,
3731,Franklin,OH,39.5538,-84.295,11612,,
3732,Gold Canyon,AZ,33.3715,-111.4369,11612,,
3733,Cedarburg,WI,43.2991,-87.9887,11603,,
3734,Claiborne,LA,32.5379,-92.1981,11602,,
3735,Beachwood,OH,41.4759,-81.503,11590,,
3736,Seven Hills,OH,41.3805,-81.6737,11590,,
3737,Upper Montclair,NJ,40.8428,-74.2014,11589,,
3738,Martinsville,NJ,40.603,-74.5751,11586,,
3739,Elk City,OK,35.385,-99.4331,11577,,
3740,Scottdale,GA,33.795,-84.2634,11568,,
3741,Silver City,NM,32.7784,-108.2698,11561,,
3742,Wakefield,VA,38.823,-77.2407,11554,,
3743,Alum Rock,CA,37.3695,-121.8241,11551,,
3744,Mitchellville,MD,38.9358,-76.8146,11547,,
3745,Spirit Lake,IA,43.4176,-95.1109,11530,,
3746,Woodland Park,CO,38.9985,-105.0594,11530,,
3747,Bridgeton,MO,38.7673,-90.4275,11520,,
3748,Mexico,MO,39.1625,-91.8711,11517,,
3749,Archdale,NC,35.9033,-79.9592,11513,,
3750,Westwood Lakes,FL,25.7237,-80.3717,11510,,
3751,Bogalusa,LA,30.7812,-89.8633,11504,,
3752,Newport,TN,35.9617,-83.1977,11500,,
3753,Elwood,NY,40.8462,-73.3389,11498,,
3754,Yeadon,PA,39.9325,-75.2527,11496,,
3755,Florham Park,NJ,40.7773,-74.3953,11496,,
3756,Wallington,NJ,40.8535,-74.1069,11495,,
3757,Trinity,FL,28.1809,-82.6581,11493,,
3758,Mack,OH,39.1503,-84.6792,11492,,
3759,Roma,TX,26.4166,-99.006,11490,,
3760,Mountain Top,PA,41.1353,-75.9045,11489,,
3761,Port Salerno,FL,27.1461,-80.1895,11486,,
3762,Magalia,CA,39.8228,-121.6078,11476,,
3763,Waipio,HI,21.4143,-157.9965,11469,,
3764,Magnolia,AR,33.2774,-93.2261,11467,,
3765,Emmaus,PA,40.5352,-75.4978,11467,,
3766,Jackson,OH,39.046,-82.6492,11462,,
3767,Nanakuli,HI,21.3892,-158.1445,11461,,
3768,Webster,TX,29.5317,-95.1188,11451,,
3769,Elizabethtown,PA,40.1534,-76.5991,11445,,
3770,Show Low,AZ,34.2671,-110.0384,11442,,
3771,Maili,HI,21.4134,-158.1702,11437,,
3772,River Edge,NJ,40.9268,-74.0387,11435,,
3773,Woods Cross,UT,40.8731,-111.917,11431,,
3774,Byram,MS,32.189,-90.2861,11428,,
3775,North Bellport,NY,40.7868,-72.9457,11428,,
3776,Fort Bliss,TX,31.8137,-106.4119,11427,ELP,0.030629760420382617
3777,Highland,IL,38.7602,-89.681,11425,,
3778,Lyndon,KY,38.2644,-85.5891,11423,,
3779,Signal Hill,CA,33.8029,-118.1681,11421,LGB,0.02140411349717249
3780,Hailey,ID,43.5141,-114.3,11409,SUN,0.007654904875959903
3781,Scottsburg,IN,38.6851,-85.783,11408,,
3782,Urbana,OH,40.1085,-83.7542,11404,,
3783,Schiller Park,IL,41.9586,-87.8693,11403,,
3784,Fenton,MI,42.7994,-83.7144,11403,,
3785,Bayou Blue,LA,29.6341,-90.6732,11401,,
3786,Los Alamitos,CA,33.7972,-118.0594,11399,,
3787,Destrehan,LA,29.9627,-90.3676,11398,,
3788,Minooka,IL,41.4507,-88.2792,11397,,
3789,Gardere,LA,30.3582,-91.1345,11394,,
3790,Cascades,VA,39.0464,-77.3874,11389,,
3791,Hillsborough,CA,37.5573,-122.3587,11387,,
3792,Gardnerville Ranchos,NV,38.8872,-119.7426,11380,,
3793,Collegedale,TN,35.0525,-85.0487,11378,,
3794,Summerfield,NC,36.1973,-79.8997,11376,GSO,0.09947557379910196
3795,Snyder,TX,32.7133,-100.9113,11371,,
3796,Tarrytown,NY,41.0647,-73.8673,11370,,
3797,Viera West,FL,28.243,-80.7368,11369,,
3798,Wyandanch,NY,40.7467,-73.3769,11368,,
3799,Fairfield,IA,41.0061,-91.9669,11367,,
3800,Mount Sterling,KY,38.0648,-83.9472,11363,,
3801,Ravenna,OH,41.1613,-81.2421,11361,,
3802,Bellmawr,NJ,39.8665,-75.0941,11359,,
3803,Angola,IN,41.6433,-85.0051,11352,,
3804,Coshocton,OH,40.2618,-81.848,11347,,
3805,Mendota Heights,MN,44.8815,-93.14,11343,,
3806,Haysville,KS,37.5649,-97.3527,11338,,
3807,Tega Cay,SC,35.039,-81.011,11335,,
3808,Dent,OH,39.1922,-84.6593,11332,,
3809,Haddonfield,NJ,39.8955,-75.0346,11317,,
3810,Beachwood,NJ,39.9286,-74.2023,11312,,
3811,Bradford,PA,41.9604,-78.6414,11311,,
3812,North Vernon,IN,39.017,-85.6317,11310,,
3813,Travilah,MD,39.0571,-77.2458,11301,,
3814,Kaneohe Station,HI,21.4451,-157.7515,11289,,
3815,Winton,CA,37.3854,-120.6173,11288,,
3816,Celina,OH,40.5551,-84.5629,11285,,
3817,Hartsville,TN,36.3921,-86.1568,11284,,
3818,Canyon Lake,CA,33.6885,-117.2621,11280,,
3819,Burkburnett,TX,34.0746,-98.5672,11270,,
3820,Lighthouse Point,FL,26.2785,-80.0891,11270,,
3821,Eunice,LA,30.4904,-92.4191,11269,,
3822,Greentree,NJ,39.8989,-74.9614,11262,,
3823,Westview,FL,25.8826,-80.2415,11247,,
3824,DuBois,PA,41.1225,-78.7564,11241,,
3825,Lamesa,TX,32.7333,-101.9542,11241,,
3826,North Logan,UT,41.7759,-111.8066,11237,,
3827,Berlin,NH,44.4869,-71.2599,11237,,
3828,Waupun,WI,43.6315,-88.738,11232,,
3829,Big Lake,MN,45.3416,-93.7431,11226,,
3830,Hillsdale,MI,41.9266,-84.6356,11223,,
3831,Broomall,PA,39.9694,-75.3529,11222,,
3832,Gloucester City,NJ,39.8924,-75.1172,11219,,
3833,Grand Rapids,MN,47.238,-93.5327,11214,,
3834,Hawaiian Paradise Park,HI,19.5828,-154.9693,11202,,
3835,Arizona City,AZ,32.7506,-111.6707,11200,,
3836,Seymour,TN,35.8761,-83.7742,11193,,
3837,Hormigueros,PR,18.1437,-67.12,11190,,
3838,Camp Verde,AZ,34.5699,-111.8573,11187,,
3839,Weddington,NC,35.0228,-80.7383,11182,,
3840,Ridgefield,NJ,40.8313,-74.0147,11171,,
3841,Poulsbo,WA,47.7417,-122.6407,11168,,
3842,Stayton,OR,44.8033,-122.7983,11166,,
3843,Springdale,OH,39.2909,-84.476,11166,,
3844,Brookings,OR,42.0697,-124.3003,11162,,
3845,Damascus,OR,45.4233,-122.4437,11161,,
3846,Niles,MI,41.8346,-86.2473,11149,,
3847,Fuller Heights,FL,27.9226,-81.9978,11143,,
3848,Mango,FL,27.9915,-82.307,11137,,
3849,Piedmont,CA,37.8226,-122.23,11135,,
3850,Fitzgerald,GA,31.7135,-83.2515,11135,,
3851,Huntingdon,PA,40.5,-78.0097,11134,,
3852,Selma,TX,29.5866,-98.3133,11132,,
3853,Satellite Beach,FL,28.1782,-80.6019,11130,,
3854,Rossmoor,CA,33.7886,-118.0803,11128,,
3855,Mayfield,KY,36.737,-88.6446,11121,,
3856,Guttenberg,NJ,40.7927,-74.0048,11121,,
3857,Lanham,MD,38.9621,-76.8421,11120,,
3858,Franklin Lakes,NJ,41.0086,-74.2083,11119,,
3859,Gulf Gate Estates,FL,27.2587,-82.5065,11118,,
3860,Summit,IL,41.7877,-87.8146,11116,,
3861,Yorktown,IN,40.183,-85.5123,11111,,
3862,Town and Country,MO,38.6317,-90.479,11109,,
3863,Fulton,NY,43.3171,-76.4162,11102,,
3864,Mount Sinai,NY,40.9372,-73.018,11101,,
3865,Princess Anne,MD,38.2054,-75.6969,11101,,
3866,Jefferson Hills,PA,40.2927,-79.9329,11101,,
3867,Lindon,UT,40.3414,-111.7187,11100,,
3868,Maysville,KY,38.6454,-83.7911,11093,,
3869,South Yarmouth,MA,41.6692,-70.2005,11091,PVC,0.40718661345758184
3870,Campton Hills,IL,41.9499,-88.4166,11091,,
3871,Woodbury,NY,41.3284,-74.1004,11089,,
3872,Rifle,CO,39.5362,-107.7729,11089,,
3873,Bennettsville,SC,34.6303,-79.6874,11086,,
3874,Walden,NY,41.5603,-74.1879,11085,SWF,0.10680217901115568
3875,Grove City,PA,41.1572,-80.0894,11085,,
3876,Lexington Park,MD,38.2543,-76.4415,11082,,
3877,Merriam,KS,39.0186,-94.6933,11081,,
3878,Westwood,NJ,40.9878,-74.0308,11078,,
3879,Lower Burrell,PA,40.5818,-79.7141,11078,,
3880,Valley Center,CA,33.233,-117.0157,11077,,
3881,Silverton,OR,45.0031,-122.7809,11068,,
3882,Wahpeton,ND,46.2722,-96.6118,11067,,
3883,Bolivar,MO,37.6057,-93.4174,11067,,
3884,Storm Lake,IA,42.6431,-95.1969,11066,,
3885,Whitehall,MI,43.4003,-86.3406,11061,,
3886,Orange Cove,CA,36.6211,-119.3188,11059,MMH,1.1135020783530984
3887,Lake Grove,NY,40.8586,-73.1168,11056,,
3888,Moss Bluff,LA,30.3039,-93.2051,11055,,
3889,Grosse Pointe Park,MI,42.3794,-82.9288,11050,,
3890,Four Corners,TX,29.6705,-95.6596,11049,,
3891,Grand Haven,MI,43.0553,-86.2201,11047,,
3892,Two Rivers,WI,44.1564,-87.5824,11041,,
3893,Lawrenceburg,TN,35.2497,-87.3325,11035,,
3894,Clinton,SC,34.4777,-81.8636,11031,,
3895,Dobbs Ferry,NY,41.0127,-73.8698,11027,,
3896,Coamo,PR,18.0765,-66.3638,11012,,
3897,Suffern,NY,41.1138,-74.1421,11007,,
3898,Shiloh,PA,39.9734,-76.792,11007,,
3899,Munhall,PA,40.3937,-79.9004,11006,,
3900,Lake Morton-Berrydale,WA,47.3325,-122.1032,11001,,
3901,Florence,OR,43.9914,-124.1062,11000,,
3902,Browns Mills,NJ,39.9737,-74.5689,10998,,
3903,Guymon,OK,36.6901,-101.4776,10996,,
3904,Pike Creek Valley,DE,39.7296,-75.6993,10989,,
3905,Pompton Lakes,NJ,41.0024,-74.2859,10986,,
3906,Millsboro,DE,38.593,-75.3118,10985,,
3907,Kings Mountain,NC,35.2348,-81.3501,10982,,
3908,Sussex,WI,43.1341,-88.2232,10981,,
3909,Pearsall,TX,28.8885,-99.0988,10973,,
3910,Ocean City,NJ,39.2682,-74.6019,10971,,
3911,Largo,MD,38.88,-76.8289,10961,,
3912,West Point,UT,41.122,-112.0994,10957,,
3913,Gonzales,LA,30.2132,-90.9234,10957,,
3914,Liberty Lake,WA,47.6687,-117.1032,10956,,
3915,Spencer,IA,43.1468,-95.1534,10952,,
3916,Chalco,NE,41.1817,-96.1353,10952,,
3917,Saddlebrooke,AZ,32.5385,-110.8582,10945,,
3918,Decatur,IN,40.8286,-84.9282,10943,,
3919,Heath,OH,40.0241,-82.4412,10942,,
3920,New Albany,OH,40.0802,-82.7883,10933,,
3921,Vermillion,SD,42.7811,-96.9255,10926,,
3922,Manchester,VA,37.4902,-77.5396,10919,,
3923,Cusseta,GA,32.347,-84.787,10907,,
3924,Walker Mill,MD,38.8754,-76.8862,10904,,
3925,Elkins,WV,38.9237,-79.854,10899,,
3926,Halfway,MD,39.6163,-77.77,10898,,
3927,Soquel,CA,36.9978,-121.9482,10883,,
3928,Fort Meade,MD,39.1058,-76.7438,10873,,
3929,Montgomery,OH,39.2496,-84.3457,10872,,
3930,Lake Monticello,VA,37.921,-78.3295,10862,,
3931,Lowes Island,VA,39.0471,-77.3524,10860,,
3932,Kearney,MO,39.355,-94.3598,10858,,
3933,Bacliff,TX,29.5077,-94.988,10856,,
3934,Essex Junction,VT,44.4902,-73.114,10852,BTV,0.04236184829418295
3935,La Riviera,CA,38.5683,-121.3544,10840,,
3936,Pleasant View,UT,41.3249,-112.0011,10839,,
3937,Wasilla,AK,61.577,-149.466,10838,,
3938,Forest,VA,37.3728,-79.2831,10836,,
3939,Oak Grove,SC,33.9809,-81.1438,10835,CAE,0.044663731273263056
3940,River Forest,IL,41.895,-87.8194,10816,,
3941,Cheval,FL,28.1459,-82.5185,10808,,
3942,The Pinery,CO,39.4462,-104.7591,10806,,
3943,Panthersville,GA,33.7059,-84.2764,10800,,
3944,Smithville,MO,39.3921,-94.5748,10795,MCN,0.1609784980132443
3945,Mount Kisco,NY,41.2018,-73.7282,10795,,
3946,Sierra Madre,CA,34.1687,-118.0504,10793,,
3947,Totowa,NJ,40.9039,-74.2213,10792,,
3948,San Germán,PR,18.0827,-67.046,10781,,
3949,Highland Park,MI,42.4052,-83.0977,10775,,
3950,North Branch,MN,45.5137,-92.9601,10767,,
3951,Winnemucca,NV,40.9645,-117.7247,10764,,
3952,Castle Pines,CO,39.4625,-104.8706,10763,,
3953,Burr Ridge,IL,41.7485,-87.9198,10758,,
3954,Galena Park,TX,29.7452,-95.2333,10757,,
3955,Myrtle Grove,NC,34.123,-77.8834,10753,,
3956,Ludington,MI,43.9573,-86.4434,10752,,
3957,Camden,AR,33.5672,-92.8467,10749,,
3958,Bellmead,TX,31.6025,-97.0896,10744,,
3959,Little Ferry,NJ,40.8463,-74.0388,10739,,
3960,Aguadilla,PR,18.4382,-67.1536,10739,BQN,0.05995412544687683
3961,Muskegon Heights,MI,43.2024,-86.242,10736,,
3962,Mapleton,UT,40.1188,-111.5742,10731,,
3963,Fruitland Park,FL,28.86,-81.919,10730,,
3964,Arkadelphia,AR,34.1255,-93.0725,10726,,
3965,Rochelle,IL,41.9195,-89.0632,10723,,
3966,Gig Harbor,WA,47.3353,-122.5964,10717,,
3967,Crestwood,IL,41.6454,-87.7396,10706,,
3968,Farmersville,CA,36.3053,-119.2083,10703,,
3969,Darby,PA,39.921,-75.2611,10702,PHL,0.051133487494006404
3970,Smithfield,VA,36.9754,-76.6162,10702,,
3971,Gateway,FL,26.5804,-81.7453,10702,RSW,0.047755415974526975
3972,Raceland,LA,29.7282,-90.6362,10698,,
3973,Sweet Home,OR,44.4023,-122.7028,10697,,
3974,DeForest,WI,43.2301,-89.3437,10691,,
3975,Cleveland,TX,30.3374,-95.0931,10690,,
3976,Avon Park,FL,27.5908,-81.5081,10689,,
3977,Northbrook,OH,39.2467,-84.5796,10684,,
3978,Van Wert,OH,40.865,-84.5879,10676,,
3979,Garden City,SC,33.5927,-79.007,10669,,
3980,Hornell,NY,42.3332,-77.6633,10661,,
3981,Pacific,MO,38.4805,-90.7541,10661,,
3982,Newcastle,OK,35.2404,-97.5998,10655,,
3983,Ketchikan,AK,55.3556,-131.6698,10652,PSG,1.9301475044095393
3984,Alamosa,CO,37.4751,-105.8769,10652,,
3985,Lansdowne,PA,39.9408,-75.276,10647,,
3986,Toccoa,GA,34.5807,-83.3256,10647,,
3987,Brooklyn,OH,41.4349,-81.7498,10646,,
3988,Saks,AL,33.7118,-85.8536,10645,,
3989,Millington,TN,35.335,-89.8991,10641,,
3990,Georgetown,DE,38.6894,-75.3872,10638,,
3991,Ogdensburg,NY,44.7088,-75.4717,10638,OGS,0.027195490827156724
3992,Wyomissing,PA,40.3317,-75.9703,10635,,
3993,Petal,MS,31.3477,-89.2359,10632,,
3994,Anderson,CA,40.4497,-122.295,10630,RDD,0.056312998719747515
3995,North Lindenhurst,NY,40.7072,-73.3859,10624,,
3996,Monroe,WI,42.603,-89.6382,10619,,
3997,Atchison,KS,39.5625,-95.1367,10613,,
3998,Highland City,FL,27.9633,-81.8781,10602,,
3999,Kapaa,HI,22.091,-159.352,10580,LIH,0.11245350840885483
4000,Waterloo,IL,38.3403,-90.1538,10578,,
4001,Wyndham,VA,37.6924,-77.6123,10578,,
4002,Norton,VA,36.9314,-82.6262,10570,,
4003,Fairfield,AL,33.4747,-86.9194,10568,,
4004,Greencastle,IN,39.6431,-86.8419,10567,,
4005,Covington,LA,30.4808,-90.1122,10564,,
4006,Three Rivers,MI,41.9465,-85.6281,10560,,
4007,Timonium,MD,39.4463,-76.6083,10557,,
4008,Lincoln Village,OH,39.9532,-83.1314,10549,,
4009,Morro Bay,CA,35.3681,-120.8481,10543,,
4010,Lowell,IN,41.2921,-87.4184,10541,,
4011,Paris,TN,36.2934,-88.3065,10536,,
4012,Ironton,OH,38.5319,-82.6777,10532,,
4013,Star,ID,43.7013,-116.4934,10532,,
4014,Fairview,CA,37.676,-122.048,10532,,
4015,Pasadena Hills,FL,28.2881,-82.238,10530,,
4016,Richmond Heights,FL,25.6347,-80.372,10524,,
4017,Milton,FL,30.6286,-87.0522,10523,,
4018,San Diego Country Estates,CA,33.0093,-116.7874,10514,,
4019,Columbia,IL,38.4581,-90.2156,10513,,
4020,Roscoe,IL,42.4256,-89.0083,10510,,
4021,Jefferson,LA,29.9609,-90.1554,10501,,
4022,Little Canada,MN,45.0244,-93.0863,10501,,
4023,Rosaryville,MD,38.7672,-76.8266,10501,,
4024,Wapakoneta,OH,40.5663,-84.1915,10500,,
4025,Alpine,UT,40.4629,-111.7724,10498,,
4026,Farmington,MI,42.4614,-83.3784,10491,,
4027,Doctor Phillips,FL,28.4476,-81.4922,10488,,
4028,Exeter,CA,36.294,-119.1459,10485,,
4029,Martin,TN,36.3386,-88.8513,10484,,
4030,Gifford,FL,27.6747,-80.4102,10479,VRB,0.02197491707584069
4031,Bernalillo,NM,35.3127,-106.5537,10477,,
4032,Pine Castle,FL,28.4651,-81.374,10474,,
4033,Point Pleasant,WV,38.8529,-82.1303,10473,,
4034,Cape Canaveral,FL,28.3933,-80.605,10470,,
4035,Sweetwater,TX,32.4693,-100.4092,10469,,
4036,Fairview Shores,FL,28.602,-81.3948,10467,,
4037,Jacinto City,TX,29.7663,-95.241,10466,,
4038,Worth,IL,41.6877,-87.7916,10466,,
4039,Portage,WI,43.5489,-89.4658,10465,,
4040,Tanaina,AK,61.656,-149.4272,10464,,
4041,Bedford Heights,OH,41.4042,-81.5053,10460,,
4042,Fox Lake,IL,42.4239,-88.1844,10451,,
4043,Oak Hills,CA,34.3912,-117.4125,10444,,
4044,Linthicum,MD,39.2088,-76.6625,10442,BWI,0.031943923968103374
4045,Fountain Inn,SC,34.6994,-82.1999,10441,,
4046,New Baltimore,VA,38.7495,-77.7151,10440,,
4047,Wellington,CO,40.7,-105.0054,10437,,
4048,Kendallville,IN,41.4441,-85.2578,10432,,
4049,Sumner,WA,47.2189,-122.2338,10427,,
4050,Pine Hill,NJ,39.7879,-74.9857,10417,,
4051,Forestville,OH,39.0711,-84.3389,10415,,
4052,Hudson,NY,42.2515,-73.7859,10413,,
4053,Shasta Lake,CA,40.679,-122.3775,10413,,
4054,Dayton,TN,35.4912,-85.012,10410,,
4055,Rodeo,CA,38.0368,-122.2526,10409,,
4056,West Point,MS,33.6064,-88.6571,10404,GTR,0.16972290965388265
4057,Vidor,TX,30.1291,-93.9967,10403,,
4058,New Port Richey East,FL,28.2605,-82.693,10398,,
4059,Bellefontaine Neighbors,MO,38.7529,-90.228,10397,,
4060,Vermilion,OH,41.4103,-82.3214,10394,,
4061,Bonham,TX,33.588,-96.1901,10386,,
4062,Kennett,MO,36.2403,-90.0481,10379,,
4063,Troy,IL,38.7266,-89.8973,10375,,
4064,Fort Bragg,CA,39.4399,-123.8013,10374,,
4065,Lyons,IL,41.8121,-87.8192,10372,,
4066,Miami Shores,FL,25.867,-80.1779,10365,,
4067,East Whittier,CA,33.9244,-117.9887,10356,,
4068,Columbia,PA,40.0348,-76.4944,10355,,
4069,Beverly Hills,MI,42.522,-83.2423,10352,,
4070,Lexington,NE,40.7779,-99.7461,10345,,
4071,Richmond Heights,OH,41.5589,-81.5029,10342,,
4072,Sedona,AZ,34.8574,-111.7951,10339,,
4073,Summerville,GA,34.4787,-85.3491,10331,,
4074,Union City,TN,36.4268,-89.0474,10325,,
4075,Vernon,TX,34.148,-99.3,10323,,
4076,South Huntington,NY,40.8225,-73.3921,10322,,
4077,Fort Madison,IA,40.6207,-91.3509,10321,,
4078,Nanticoke,PA,41.2004,-76.0003,10312,,
4079,Hillsdale,NJ,41.0074,-74.044,10307,,
4080,Comstock Park,MI,43.0438,-85.6779,10306,,
4081,Fredonia,NY,42.4407,-79.3319,10303,,
4082,Helena-West Helena,AR,34.5314,-90.6201,10299,,
4083,Park Forest Village,PA,40.7996,-77.9084,10299,,
4084,Forest Acres,SC,34.0324,-80.9716,10298,,
4085,Reading,OH,39.2243,-84.4333,10296,,
4086,Vashon,WA,47.4122,-122.4726,10291,,
4087,Arden Hills,MN,45.0721,-93.167,10281,,
4088,Pine Ridge,FL,28.933,-82.4761,10278,,
4089,Medulla,FL,27.957,-81.9866,10275,,
4090,Independence,OR,44.8551,-123.1948,10272,,
4091,Doraville,GA,33.9072,-84.2711,10265,,
4092,Boulder Hill,IL,41.7112,-88.3353,10262,,
4093,Cypress Gardens,FL,28.0036,-81.6857,10252,,
4094,Pebble Creek,FL,28.1583,-82.3411,10249,,
4095,Melvindale,MI,42.2802,-83.1782,10248,,
4096,Sauk Village,IL,41.4905,-87.5706,10246,,
4097,Clearfield,PA,41.0216,-78.439,10243,,
4098,Pella,IA,41.4051,-92.9177,10237,,
4099,Lake Stickney,WA,47.8709,-122.2596,10230,,
4100,Sparta,WI,43.9378,-90.8131,10229,,
4101,Box Elder,SD,44.1121,-103.0827,10228,RAP,0.07698561186175959
4102,Middle Island,NY,40.8857,-72.9454,10228,,
4103,Barrington,IL,42.1515,-88.1281,10217,,
4104,Great Neck,NY,40.8028,-73.7332,10209,,
4105,Fort Lupton,CO,40.0831,-104.8024,10208,,
4106,Victoria,MN,44.8634,-93.6586,10206,,
4107,Gunbarrel,CO,40.0634,-105.1714,10202,,
4108,Bluffton,IN,40.7424,-85.173,10202,,
