city,state_id,state_name,latitude,longitude,population
Conroe,TX,Texas,30.3239,-95.4825,91079
Alafaya,FL,Florida,28.5278,-81.1865,91068
Livermore,CA,California,37.6862,-121.7608,90923
Westminster,CA,California,33.7523,-117.9938,90643
Germantown,MD,Maryland,39.1755,-77.2643,90582
Santa Monica,CA,California,34.0232,-118.4813,90401
New Braunfels,TX,Texas,29.6994,-98.1148,90209
Fall River,MA,Massachusetts,41.7137,-71.1014,89541
Albany,GA,Georgia,31.5776,-84.1762,89217
Miami Beach,FL,Florida,25.8171,-80.1396,88885
Norwalk,CT,Connecticut,41.1144,-73.4215,88816
San Leandro,CA,California,37.7071,-122.1601,88815
O'Fallon,MO,Missouri,38.785,-90.7175,88673
Newton,MA,Massachusetts,42.3316,-71.2085,88414
Muncie,IN,Indiana,40.1989,-85.395,87879
Citrus Heights,CA,California,38.6948,-121.288,87796
State College,PA,Pennsylvania,40.7909,-77.8568,87723
Town 'n' Country,FL,Florida,28.0108,-82.576,87338
Decatur,IL,Illinois,39.8556,-88.9337,87236
Jackson,MI,Michigan,42.2431,-84.4037,87110
Fort Myers,FL,Florida,26.6195,-81.8303,87103
Goodyear,AZ,Arizona,33.2613,-112.3622,86840
Dalton,GA,Georgia,34.769,-84.9712,86628
Bryan,TX,Texas,30.6657,-96.3668,86276
Waukegan,IL,Illinois,42.3697,-87.8716,86075
Hawthorne,CA,California,33.9146,-118.3476,86068
Anderson,IN,Indiana,40.0891,-85.6893,85992
Redwood City,CA,California,37.5026,-122.2252,85925
Hoover,AL,Alabama,33.3754,-86.8064,85768
Lake Forest,CA,California,33.6606,-117.6712,85531
Napa,CA,California,38.2976,-122.3011,85239
Whittier,CA,California,33.9678,-118.0188,85098
Clifton,NJ,New Jersey,40.8631,-74.1575,85052
Largo,FL,Florida,27.9088,-82.7711,84948
Bloomington,MN,Minnesota,44.8306,-93.3151,84943
Johns Creek,GA,Georgia,34.0333,-84.2027,84579
Newport Beach,CA,California,33.6151,-117.8669,84534
Mission,TX,Texas,26.2041,-98.3251,84331
Milpitas,CA,California,37.4339,-121.8921,84196
Troy,MI,Michigan,42.5818,-83.1457,84092
Madera,CA,California,36.9631,-120.0782,84086
Joplin,MO,Missouri,37.0758,-94.5018,84048
Chino Hills,CA,California,33.9508,-117.7253,83853
Alhambra,CA,California,34.084,-118.1355,83750
Franklin,TN,Tennessee,35.9216,-86.8525,83097
Melbourne,FL,Florida,28.1085,-80.6627,83029
Port Huron,MI,Michigan,42.9822,-82.4387,82970
Springfield,OH,Ohio,39.9297,-83.7957,82820
Mountain View,CA,California,37.4,-122.0796,82739
Zephyrhills,FL,Florida,28.2408,-82.1796,82476
St. Augustine,FL,Florida,29.8977,-81.31,82180
Flagstaff,AZ,Arizona,35.1872,-111.6195,81974
Buena Park,CA,California,33.8572,-118.0046,81788
Pleasanton,CA,California,37.6663,-121.8805,81777
Silver Spring,MD,Maryland,39.0028,-77.0207,81773
Atascocita,TX,Texas,29.9777,-95.1953,81557
Westland,MI,Michigan,42.3192,-83.3805,81511
Auburn,WA,Washington,47.3039,-122.2108,81464
Cranston,RI,Rhode Island,41.7658,-71.4857,81456
Somerville,MA,Massachusetts,42.3908,-71.1013,81360
Folsom,CA,California,38.6668,-121.1422,81328
Springdale,AR,Arkansas,36.1899,-94.1574,81125
Deerfield Beach,FL,Florida,26.305,-80.1277,81066
Warwick,RI,Rhode Island,41.7062,-71.4334,81004
Cicero,IL,Illinois,41.8445,-87.7593,80796
Farmington Hills,MI,Michigan,42.486,-83.3771,80612
Newark,OH,Ohio,40.0705,-82.4251,80451
Williamsburg,VA,Virginia,37.2692,-76.7076,80441
Brooklyn Park,MN,Minnesota,45.1112,-93.3505,80389
Hattiesburg,MS,Mississippi,31.3074,-89.317,80138
Alexandria,LA,Louisiana,31.2923,-92.4702,80129
Lawrence,MA,Massachusetts,42.7003,-71.1626,80028
Florence,AL,Alabama,34.8303,-87.6654,79964
Valdosta,GA,Georgia,30.8502,-83.2788,79820
Plymouth,MN,Minnesota,45.0225,-93.4618,79768
Buckeye,AZ,Arizona,33.4314,-112.6429,79620
Georgetown,TX,Texas,30.6668,-97.6953,79604
Cheyenne,WY,Wyoming,41.1351,-104.79,79484
Cedar Park,TX,Texas,30.5106,-97.8196,79462
The Villages,FL,Florida,28.9021,-81.9888,79372
Kokomo,IN,Indiana,40.464,-86.1277,79351
Tustin,CA,California,33.7309,-117.8106,79348
Lakewood,CA,California,33.8471,-118.1221,79307
Perris,CA,California,33.7899,-117.2233,79291
St. Joseph,MO,Missouri,39.7599,-94.821,79161
Flower Mound,TX,Texas,33.0344,-97.1146,79135
Pharr,TX,Texas,26.1685,-98.1904,79112
Pine Hills,FL,Florida,28.5818,-81.4693,78995
Alton,IL,Illinois,38.9034,-90.1523,78905
Loveland,CO,Colorado,40.4166,-105.0623,78877
Boynton Beach,FL,Florida,26.5281,-80.0811,78679
New Rochelle,NY,New York,40.9305,-73.7836,78557
Anderson,SC,South Carolina,34.5211,-82.6479,78512
Jonesboro,AR,Arkansas,35.8212,-90.6791,78394
Lebanon,PA,Pennsylvania,40.3412,-76.4227,78302
Parma,OH,Ohio,41.3843,-81.7286,78103
Layton,UT,Utah,41.0769,-111.9621,78014
Elizabethtown,KY,Kentucky,37.703,-85.877,78002
Texarkana,TX,Texas,33.4487,-94.0815,77964
Alameda,CA,California,37.767,-122.2672,77624
Kankakee,IL,Illinois,41.1019,-87.8643,77429
Watsonville,CA,California,36.9206,-121.7706,77352
Porterville,CA,California,36.0644,-119.0338,77318
Baytown,TX,Texas,29.7586,-94.9669,77192
Upland,CA,California,34.1178,-117.6603,77140
Davis,CA,California,38.5552,-121.7365,76997
Camarillo,CA,California,34.223,-119.0322,76931
South Jordan,UT,Utah,40.557,-111.9782,76598
Battle Creek,MI,Michigan,42.2986,-85.2296,76514
Bellflower,CA,California,33.888,-118.1271,76435
San Marcos,TX,Texas,29.8736,-97.9381,76218
San Ramon,CA,California,37.7625,-121.9365,75995
Lake Jackson,TX,Texas,29.0516,-95.4522,75860
Bethlehem,PA,Pennsylvania,40.6266,-75.3679,75815
Wyoming,MI,Michigan,42.8909,-85.7066,75667
Oshkosh,WI,Wisconsin,44.0228,-88.5619,75536
Hammond,IN,Indiana,41.6169,-87.491,75522
Waldorf,MD,Maryland,38.6085,-76.9195,75489
Missouri City,TX,Texas,29.563,-95.5365,75457
Pasco,WA,Washington,46.2506,-119.1304,75432
Wheeling,WV,West Virginia,40.0752,-80.6951,75392
Kendall,FL,Florida,25.6697,-80.3556,75312
Baldwin Park,CA,California,34.0829,-117.9721,75251
Rancho Cordova,CA,California,38.574,-121.2523,75087
Conway,AR,Arkansas,35.0754,-92.4694,74951
Gary,IN,Indiana,41.5906,-87.3472,74879
Altoona,PA,Pennsylvania,40.5082,-78.4007,74829
Lodi,CA,California,38.1218,-121.2932,74773
Arlington Heights,IL,Illinois,42.0955,-87.9825,74760
Bolingbrook,IL,Illinois,41.6903,-88.1019,74545
Rochester Hills,MI,Michigan,42.6645,-83.1563,74516
Winchester,VA,Virginia,39.1735,-78.1746,74417
Framingham,MA,Massachusetts,42.3085,-71.4368,74416
Hilton Head Island,SC,South Carolina,32.1896,-80.7499,74139
Centreville,VA,Virginia,38.8391,-77.4388,74125
Union City,CA,California,37.603,-122.0187,74107
Owensboro,KY,Kentucky,37.7574,-87.1173,74068
Jackson,TN,Tennessee,35.6535,-88.8353,74065
Cleveland,TN,Tennessee,35.1817,-84.8707,73596
Wausau,WI,Wisconsin,44.962,-89.6459,73593
Camden,NJ,New Jersey,39.9362,-75.1073,73562
Anniston,AL,Alabama,33.6712,-85.8136,73501
Evanston,IL,Illinois,42.0463,-87.6942,73473
Apple Valley,CA,California,34.5328,-117.2104,73453
Mansfield,OH,Ohio,40.7656,-82.5275,73326
Caguas,PR,Puerto Rico,18.2319,-66.0388,73322
Schaumburg,IL,Illinois,42.0307,-88.0838,72887
Pocatello,ID,Idaho,42.8724,-112.4646,72878
Woodbury,MN,Minnesota,44.9056,-92.923,72828
Southfield,MI,Michigan,42.4765,-83.2605,72689
Ellicott City,MD,Maryland,39.2773,-76.8344,72665
Dale City,VA,Virginia,38.6473,-77.3459,72627
Maple Grove,MN,Minnesota,45.1089,-93.4626,72622
Pittsburg,CA,California,38.0182,-121.8964,72588
New Britain,CT,Connecticut,41.6758,-72.7862,72495
Morgantown,WV,West Virginia,39.638,-79.9468,72458
Mansfield,TX,Texas,32.569,-97.1211,72419
Hammond,LA,Louisiana,30.5061,-90.4563,72413
Dothan,AL,Alabama,31.2335,-85.4069,72396
Harrisonburg,VA,Virginia,38.4361,-78.8735,72386
Wenatchee,WA,Washington,47.4356,-120.3283,72350
Waukesha,WI,Wisconsin,43.0087,-88.2464,72299
Pawtucket,RI,Rhode Island,41.8744,-71.3743,72117
Redmond,WA,Washington,47.6762,-122.1169,71929
Lauderhill,FL,Florida,26.1605,-80.2242,71868
Sumter,SC,South Carolina,33.9392,-80.393,71518
Redlands,CA,California,34.0511,-117.1712,71513
Daphne,AL,Alabama,30.6286,-87.8866,71484
Mount Vernon,WA,Washington,48.4202,-122.3115,71422
Weston,FL,Florida,26.1006,-80.4054,71166
St. Charles,MO,Missouri,38.7954,-90.5157,71028
Janesville,WI,Wisconsin,42.6855,-89.0136,70755
Sherman,TX,Texas,33.6274,-96.6218,70704
North Richland Hills,TX,Texas,32.8605,-97.218,70670
Broomfield,CO,Colorado,39.9541,-105.0527,70465
El Paso de Robles,CA,California,35.6394,-120.656,70248
Bristol,TN,Tennessee,36.5572,-82.2154,70243
Wilmington,DE,Delaware,39.7415,-75.5413,70166
Casas Adobes,AZ,Arizona,32.3423,-111.0114,70166
Walnut Creek,CA,California,37.9024,-122.0398,70166
Poinciana,FL,Florida,28.1217,-81.482,69955
Lynwood,CA,California,33.924,-118.2017,69887
Glen Burnie,MD,Maryland,39.1559,-76.6072,69872
Lehi,UT,Utah,40.4136,-111.8726,69724
Passaic,NJ,New Jersey,40.8574,-74.1282,69703
Homestead,FL,Florida,25.4665,-80.4472,69523
West Bend,WI,Wisconsin,43.4184,-88.1824,69504
Delray Beach,FL,Florida,26.455,-80.0905,69451
Sheboygan,WI,Wisconsin,43.7403,-87.7316,69393
Lake Elsinore,CA,California,33.6847,-117.3344,69283
Daytona Beach,FL,Florida,29.1994,-81.0982,69186
Los Lunas,NM,New Mexico,34.8115,-106.7803,69020
Lima,OH,Ohio,40.741,-84.1121,68878
Decatur,AL,Alabama,34.573,-86.9906,68867
Rocklin,CA,California,38.8075,-121.2488,68823
Rogers,AR,Arkansas,36.3172,-94.1526,68669
Castle Rock,CO,Colorado,39.3763,-104.8535,68484
Hanover,PA,Pennsylvania,39.8117,-76.9835,68165
Bossier City,LA,Louisiana,32.5227,-93.6666,68159
Dubuque,IA,Iowa,42.5008,-90.7067,68109
Rockville,MD,Maryland,39.0834,-77.1552,68079
Victoria,TX,Texas,28.8285,-96.985,68078
Saratoga Springs,NY,New York,43.0674,-73.7775,68028
Guaynabo,PR,Puerto Rico,18.3839,-66.1134,68024
Gaithersburg,MD,Maryland,39.1346,-77.2132,67985
Union City,NJ,New Jersey,40.7674,-74.0323,67982
Ames,IA,Iowa,42.0259,-93.6215,67910
West Des Moines,IA,Iowa,41.5522,-93.7805,67899
South San Francisco,CA,California,37.6536,-122.4197,67789
Yorba Linda,CA,California,33.889,-117.7714,67644
Casper,WY,Wyoming,42.842,-106.3207,67598
Palatine,IL,Illinois,42.1181,-88.043,67482
Corvallis,OR,Oregon,44.5697,-123.278,67467
Ankeny,IA,Iowa,41.7285,-93.6033,67355
Mount Vernon,NY,New York,40.9136,-73.8291,67345
Rowlett,TX,Texas,32.9157,-96.5488,67339
Lakeville,MN,Minnesota,44.6774,-93.252,67317
Alpharetta,GA,Georgia,34.0704,-84.2739,67213
Longview,WA,Washington,46.1461,-122.9629,67081
DeKalb,IL,Illinois,41.9313,-88.7482,66959
Petaluma,CA,California,38.2423,-122.6267,66929
Redondo Beach,CA,California,33.8574,-118.3766,66749
Tamarac,FL,Florida,26.2056,-80.2542,66721
Laguna Niguel,CA,California,33.5275,-117.705,66385
Eagan,MN,Minnesota,44.8169,-93.1638,66372
Kenner,LA,Louisiana,30.0109,-90.2549,66340
Bay City,MI,Michigan,43.5903,-83.8886,66107
North Little Rock,AR,Arkansas,34.7808,-92.2371,65903
Sammamish,WA,Washington,47.6017,-122.0416,65892
Shawnee,KS,Kansas,39.0158,-94.8076,65807
Jupiter,FL,Florida,26.9199,-80.1128,65791
Doral,FL,Florida,25.8151,-80.3565,65741
Florence-Graham,CA,California,33.9682,-118.2447,65716
Carbondale,IL,Illinois,37.7221,-89.2238,65671
Blaine,MN,Minnesota,45.1696,-93.2077,65607
Weirton,WV,West Virginia,40.406,-80.5671,65578
Tulare,CA,California,36.1996,-119.34,65496
Wellington,FL,Florida,26.6461,-80.2699,65398
Pflugerville,TX,Texas,30.452,-97.6022,65380
Palo Alto,CA,California,37.3913,-122.1468,65364
Schenectady,NY,New York,42.8025,-73.9276,65273
Great Falls,MT,Montana,47.5022,-111.2995,65131
Michigan City,IN,Indiana,41.7099,-86.8705,65058
Bayonne,NJ,New Jersey,40.6661,-74.1141,64897
Eden Prairie,MN,Minnesota,44.8488,-93.4595,64893
Port Orange,FL,Florida,29.1084,-81.0137,64842
Dublin,CA,California,37.7161,-121.8963,64826
Grand Forks,ND,North Dakota,47.9218,-97.0886,64748
Noblesville,IN,Indiana,40.0354,-86.0042,64668
San Clemente,CA,California,33.4498,-117.6103,64558
Brentwood,CA,California,37.9355,-121.7191,64474
Carmichael,CA,California,38.6337,-121.323,64454
East Orange,NJ,New Jersey,40.7651,-74.2117,64367
Eastvale,CA,California,33.9617,-117.5802,64157
Chapel Hill,NC,North Carolina,35.927,-79.0391,64051
Rocky Mount,NC,North Carolina,35.9676,-77.8048,64018
Haverhill,MA,Massachusetts,42.7838,-71.0871,64014
Beloit,WI,Wisconsin,42.523,-89.0184,63762
Glens Falls,NY,New York,43.3109,-73.6459,63499
Brentwood,NY,New York,40.7839,-73.2522,63399
Fairbanks,AK,Alaska,64.8353,-147.6534,63245
Springfield,OR,Oregon,44.0538,-122.981,63230
Bethesda,MD,Maryland,38.9866,-77.1188,63195
Johnstown,PA,Pennsylvania,40.3258,-78.9193,63141
Dundalk,MD,Maryland,39.2703,-76.4942,63015
Castro Valley,CA,California,37.7091,-122.0631,63013
Coon Rapids,MN,Minnesota,45.1755,-93.3095,62998
Elmira,NY,New York,42.0938,-76.8097,62989
Mankato,MN,Minnesota,44.1712,-93.9773,62889
Albany,OR,Oregon,44.6274,-123.0966,62880
North Miami,FL,Florida,25.9007,-80.1686,62822
Encinitas,CA,California,33.049,-117.2613,62709
Skokie,IL,Illinois,42.0359,-87.74,62700
Leander,TX,Texas,30.5728,-97.8618,62608
Parkersburg,WV,West Virginia,39.2624,-81.542,62566
Waltham,MA,Massachusetts,42.3889,-71.2423,62495
Port Charlotte,FL,Florida,26.9918,-82.114,62327
Palm Harbor,FL,Florida,28.0847,-82.7481,62310
San Luis Obispo,CA,California,35.2669,-120.6691,62290
Sebring,FL,Florida,27.477,-81.453,62250
Council Bluffs,IA,Iowa,41.2369,-95.8517,62166
Hamilton,OH,Ohio,39.3938,-84.5653,62082
Moore,OK,Oklahoma,35.3293,-97.4758,62055
Pico Rivera,CA,California,33.9902,-118.0888,62027
Casa Grande,AZ,Arizona,32.9068,-111.7624,61966
Monessen,PA,Pennsylvania,40.1519,-79.8828,61960
Montebello,CA,California,34.0155,-118.1108,61954
Rome,GA,Georgia,34.2661,-85.1862,61537
The Hammocks,FL,Florida,25.67,-80.4483,61516
Millcreek,UT,Utah,40.6892,-111.8291,61450
Sanford,FL,Florida,28.7893,-81.276,61448
National City,CA,California,32.6654,-117.0983,61394
Mayagüez,PR,Puerto Rico,18.2003,-67.1397,61361
Burnsville,MN,Minnesota,44.7648,-93.2795,61339
Coconut Creek,FL,Florida,26.2803,-80.1842,61248
Morristown,TN,Tennessee,36.2046,-83.3006,61171
Reston,VA,Virginia,38.9497,-77.3461,61147
Lakewood,WA,Washington,47.1628,-122.5299,61037
Spring,TX,Texas,30.0613,-95.383,60976
Gadsden,AL,Alabama,34.009,-86.0156,60944
Taylor,MI,Michigan,42.226,-83.2688,60922
Novi,MI,Michigan,42.4786,-83.4893,60896
Marietta,GA,Georgia,33.9533,-84.5422,60867
Hot Springs,AR,Arkansas,34.4892,-93.0501,60767
Woodland,CA,California,38.6712,-121.75,60598
Fountainebleau,FL,Florida,25.7723,-80.3458,60547
La Habra,CA,California,33.9278,-117.9513,60513
Malden,MA,Massachusetts,42.4305,-71.0576,60470
South Whittier,CA,California,33.9336,-118.0311,60357
Commerce City,CO,Colorado,39.8642,-104.8434,60336
South Hill,WA,Washington,47.1203,-122.2848,60172
Bristol,CT,Connecticut,41.6812,-72.9407,59947
Columbus,IN,Indiana,39.2093,-85.9183,59897
West Allis,WI,Wisconsin,43.0068,-88.0296,59890
Taylorsville,UT,Utah,40.657,-111.9493,59805
Bangor,ME,Maine,44.8322,-68.7906,59772
Monterey Park,CA,California,34.0497,-118.1326,59669
Greenwood,IN,Indiana,39.6019,-86.1073,59458
Bartlett,TN,Tennessee,35.2337,-89.8195,59440
Bradenton,FL,Florida,27.49,-82.5739,59439
Pontiac,MI,Michigan,42.6493,-83.2878,59438
Staunton,VA,Virginia,38.1593,-79.0611,59433
Meriden,CT,Connecticut,41.5367,-72.7944,59395
Gardena,CA,California,33.8944,-118.3073,59329
Apex,NC,North Carolina,35.7239,-78.8728,59300
Royal Oak,MI,Michigan,42.5084,-83.1539,59277
Cupertino,CA,California,37.3168,-122.0465,59276
La Mesa,CA,California,32.7703,-117.0204,59249
Benton Harbor,MI,Michigan,42.1159,-86.4488,59216
St. Clair Shores,MI,Michigan,42.4921,-82.8957,58984
Des Plaines,IL,Illinois,42.0345,-87.9009,58899
Lewiston,ME,Maine,44.0915,-70.1681,58802
Margate,FL,Florida,26.2466,-80.2119,58796
Midland,MI,Michigan,43.6241,-84.2319,58787
Carson City,NV,Nevada,39.1512,-119.7474,58756
Bowie,MD,Maryland,38.9569,-76.7409,58643
Middletown,NY,New York,41.4459,-74.4236,58592
Caldwell,ID,Idaho,43.6453,-116.6591,58481
San Rafael,CA,California,37.9905,-122.5222,58440
Richland,WA,Washington,46.2824,-119.2938,58225
St. Peters,MO,Missouri,38.7824,-90.6061,58212
Wesley Chapel,FL,Florida,28.2106,-82.3238,58208
Hendersonville,TN,Tennessee,36.3063,-86.5998,58113
White Plains,NY,New York,41.022,-73.7549,58109
Huntersville,NC,North Carolina,35.4058,-80.8727,58098
Santee,CA,California,32.8554,-116.9851,58081
Jefferson City,MO,Missouri,38.5676,-92.1759,58025
Beckley,WV,West Virginia,37.7878,-81.1841,57942
Arcadia,CA,California,34.1342,-118.0373,57939
Titusville,FL,Florida,28.5727,-80.8193,57891
Cartersville,GA,Georgia,34.1639,-84.8007,57873
Walla Walla,WA,Washington,46.067,-118.3366,57860
Orland Park,IL,Illinois,41.6074,-87.8619,57857
Towson,MD,Maryland,39.3944,-76.619,57817
Weymouth,MA,Massachusetts,42.1984,-70.9466,57746
Parker,CO,Colorado,39.5084,-104.7753,57706
Palm Beach Gardens,FL,Florida,26.8466,-80.1679,57704
Bozeman,MT,Montana,45.6832,-111.0552,57695
East Stroudsburg,PA,Pennsylvania,41.0023,-75.1779,57577
Huntington Park,CA,California,33.98,-118.2167,57509
Taunton,MA,Massachusetts,41.9036,-71.0943,57464
Midwest City,OK,Oklahoma,35.463,-97.3709,57407
Medford,MA,Massachusetts,42.4234,-71.1087,57341
Goldsboro,NC,North Carolina,35.3778,-77.972,57278
Euless,TX,Texas,32.8508,-97.0799,57197
Manhattan,KS,Kansas,39.1886,-96.6046,57046
Shoreline,WA,Washington,47.7564,-122.3426,57027
Lake Havasu City,AZ,Arizona,34.5006,-114.3113,56820
Smyrna,GA,Georgia,33.8633,-84.5168,56666
Cape Girardeau,MO,Missouri,37.3108,-89.5597,56551
Tamiami,FL,Florida,25.7556,-80.4016,56225
Kendale Lakes,FL,Florida,25.7081,-80.4078,56182
Grants Pass,OR,Oregon,42.4333,-123.3317,55837
Blue Springs,MO,Missouri,39.0124,-94.2721,55829
Southaven,MS,Mississippi,34.9514,-89.9787,55780
Tinley Park,IL,Illinois,41.567,-87.805,55773
Diamond Bar,CA,California,33.9991,-117.8161,55720
Pittsfield,MA,Massachusetts,42.4517,-73.2605,55697
Eagle Pass,TX,Texas,28.7125,-100.484,55686
New Brunswick,NJ,New Jersey,40.487,-74.445,55676
Lenexa,KS,Kansas,38.9609,-94.8018,55625
Hazleton,PA,Pennsylvania,40.9504,-75.9724,55604
Twin Falls,ID,Idaho,42.5645,-114.4615,55556
Brookhaven,GA,Georgia,33.8744,-84.3314,55554
Novato,CA,California,38.092,-122.5576,55516
Tigard,OR,Oregon,45.4237,-122.7845,55514
Highland,CA,California,34.1113,-117.1654,55417
Fountain Valley,CA,California,33.7105,-117.9514,55357
Dearborn Heights,MI,Michigan,42.3164,-83.2769,55353
Grapevine,TX,Texas,32.9343,-97.0744,55281
Fond du Lac,WI,Wisconsin,43.7718,-88.4396,55209
Hacienda Heights,CA,California,33.997,-117.9728,55188
Ithaca,NY,New York,42.4442,-76.5032,55137
Apple Valley,MN,Minnesota,44.7457,-93.2006,55135
Chicopee,MA,Massachusetts,42.1764,-72.5719,55126
Oak Lawn,IL,Illinois,41.7139,-87.7528,55022
Cathedral City,CA,California,33.8363,-116.4642,55007
Delano,CA,California,35.767,-119.2637,54917
Bentonville,AR,Arkansas,36.3546,-94.2306,54909
Stonecrest,GA,Georgia,33.6842,-84.1372,54903
Kettering,OH,Ohio,39.6957,-84.1495,54855
Colton,CA,California,34.0538,-117.3254,54824
Kingston,NY,New York,41.9295,-73.9968,54791
West Haven,CT,Connecticut,41.2739,-72.9672,54620
St. Cloud,FL,Florida,28.2294,-81.2829,54579
Normal,IL,Illinois,40.5218,-88.9881,54469
Berwyn,IL,Illinois,41.8433,-87.7909,54391
Milford,CT,Connecticut,41.2256,-73.0616,54328
Aloha,OR,Oregon,45.492,-122.8726,54287
Arroyo Grande,CA,California,35.1241,-120.5845,54177
Minnetonka,MN,Minnesota,44.9322,-93.4598,54064
Rosemead,CA,California,34.0689,-118.0823,54058
Paramount,CA,California,33.8976,-118.1652,53955
Yucaipa,CA,California,34.0336,-117.0429,53921
Brunswick,GA,Georgia,31.145,-81.474,53914
Williamsport,PA,Pennsylvania,41.2398,-77.0371,53861
Elyria,OH,Ohio,41.3761,-82.1063,53757
Leesburg,VA,Virginia,39.1058,-77.5544,53727
Mount Prospect,IL,Illinois,42.0641,-87.9375,53719
Pinellas Park,FL,Florida,27.8589,-82.7078,53637
Bellevue,NE,Nebraska,41.1535,-95.9357,53544
West Sacramento,CA,California,38.5557,-121.5504,53519
Apopka,FL,Florida,28.7014,-81.5304,53447
Lewiston,ID,Idaho,46.3934,-116.9934,53384
Grand Island,NE,Nebraska,40.9214,-98.3584,53296
Palm Desert,CA,California,33.7378,-116.3695,53275
Milford city ,CT,Connecticut,41.2256,-73.0625,53195
Watertown,NY,New York,43.9734,-75.9094,53163
Little Elm,TX,Texas,33.1856,-96.929,53126
Chambersburg,PA,Pennsylvania,39.9315,-77.6556,53083
Revere,MA,Massachusetts,42.4192,-71.0036,53073
Peabody,MA,Massachusetts,42.5335,-70.9724,53070
Wylie,TX,Texas,33.0362,-96.5161,53067
Beaufort,SC,South Carolina,32.4597,-80.7235,53051
Aspen Hill,MD,Maryland,39.0928,-77.0823,53049
DeSoto,TX,Texas,32.5992,-96.8633,52988
Helena,MT,Montana,46.5965,-112.0202,52936
Edina,MN,Minnesota,44.8914,-93.3602,52857
Wheaton,IL,Illinois,41.8561,-88.1083,52745
West New York,NJ,New Jersey,40.7856,-74.0093,52723
Hoboken,NJ,New Jersey,40.7453,-74.0279,52677
Lacey,WA,Washington,47.046,-122.7934,52592
Summerville,SC,South Carolina,33.0015,-80.1799,52549
Oak Park,IL,Illinois,41.8872,-87.7899,52381
Maricopa,AZ,Arizona,33.0404,-112.0006,52127
Lompoc,CA,California,34.6618,-120.4714,52020
Kentwood,MI,Michigan,42.8852,-85.5925,51898
Levittown,PA,Pennsylvania,40.1537,-74.853,51818
Sierra Vista,AZ,Arizona,31.563,-110.3153,51731
Levittown,NY,New York,40.7241,-73.5125,51634
Madison,AL,Alabama,34.7114,-86.7626,51593
Smyrna,TN,Tennessee,35.9722,-86.5253,51586
Glendora,CA,California,34.1449,-117.8468,51544
Burien,WA,Washington,47.4762,-122.3394,51500
Perth Amboy,NJ,New Jersey,40.5203,-74.2724,51390
Herriman,UT,Utah,40.4899,-112.0171,51348
Farmington,NM,New Mexico,36.7555,-108.1823,51309
New Bern,NC,North Carolina,35.0955,-77.0723,51308
Placentia,CA,California,33.8807,-117.8553,51233
Hinesville,GA,Georgia,31.8247,-81.6135,51206
Beaumont,CA,California,33.9076,-116.9766,51063
